OBJECTID,ID,SPECIES,STREET,HOUSE_NUMBER,TOWN,SEASON_PLANTED,ObservationDate_baseline,SiteType_baseline,LandUse_baseline,DBH_baseline,DBH_Height_baseline,DBH2_baseline,DBH2_Height_baseline,Height_baseline,Width_baseline,Mortality_baseline,BasalSprouts_baseline,Vigor_baseline,Condition_baseline,Comments_baseline,LocationNotes,SiteType_2023,LandUse_2023,DBH_2023,DBH_Height_2023,DBH2_2023,DBH2_Height_2023,Height_2023,Width_2023,Mortality_2023,BasalSprouts_2023,Vigor_2023,Condition_2023,Comments_2023,Crew_Initials_2023,ObservationDate_2023,Editor,SHADE,ORNAMENTAL,EVERGREEN,LONGITUDE,LATITUDE,POINT_X,POINT_Y,Scientific.Name,geometry,FORESTER
335,2176,American Arborvitae,GRAYSTONE CIR,31,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,0,0,0,0,0,0,Alive,N,,NA,No access,KS TH NG,6/15/2023,THonnef_clarku,0,0,1,176446.2956,894534.76,-71.78565078,42.30093908,Thuja occidentalis,,AP
330,2171,American Arborvitae,GRAYSTONE CIR,31,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,0,0,0,0,0,0,Alive,N,,NA,No access,KS TH NG,6/15/2023,THonnef_clarku,0,0,1,176446.7362,894535.8338,-71.78564548,42.30094876,Thuja occidentalis,,AP
2141,1053203,Tulip,GRAYSTONE CIR,27,Worcester,Spring 2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,0,0,0,0,0,0,Removed,N,,,,KS TH NG,6/15/2023,THonnef_clarku,1,0,0,176443.1363,894535.9881,-71.78568914,42.30095004,Liriodendron tulipifera,,CP
328,2169,American Arborvitae,GRAYSTONE CIR,31,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,0,0,0,0,0,0,Alive,N,,NA,No access,KS TH NG,6/15/2023,THonnef_clarku,0,0,1,176448.0036,894536.9557,-71.78563016,42.3009589,Thuja occidentalis,,AP
2139,1053201,White Pine,GRAYSTONE CIR,27,Worcester,Spring 2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,0,0,0,0,0,0,Removed,N,,,,KS TH NG,6/15/2023,THonnef_clarku,0,0,1,176401.1467,894537.5185,-71.78619844,42.30096255,Pinus strobus,,CP
332,2173,American Arborvitae,GRAYSTONE CIR,31,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,0,0,0,0,0,0,Alive,N,,NA,No access,KS TH NG,6/15/2023,THonnef_clarku,0,0,1,176448.252,894538.0835,-71.78562719,42.30096906,Thuja occidentalis,,AP
337,2178,American Arborvitae,GRAYSTONE CIR,31,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,0,0,0,0,0,0,Alive,N,,NA,No access,KS TH NG,6/15/2023,THonnef_clarku,0,0,1,176448.9462,894539.636,-71.78561883,42.30098306,Thuja occidentalis,,AP
331,2172,American Arborvitae,GRAYSTONE CIR,31,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,0,0,0,0,0,0,Alive,N,,NA,No access,KS TH NG,6/15/2023,THonnef_clarku,0,0,1,176449.9204,894540.8755,-71.78560707,42.30099424,Thuja occidentalis,,AP
97,1189,Kousa Dogwood,BEVERLY RD,264,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,FY,SFR-D,0,0,0,0,0,0,Removed,N,,,,KS TH,6/15/2023,THonnef_clarku,0,1,0,176505.2839,894566.044,-71.78493666,42.3012225,Cornus kousa,,DC
2586,14551,Serviceberry,DUBIEL DR,7,Worcester,Spring 2011,6/17/2014,BY,SFR-D,0.3,4.5,NA,,5,4.4,Alive,N,2,Fair,,Three in a row between grape arbor and Jap maple,BY,SFR-D,1.2,14,NA,NA,8,6,Alive,N,4,Fair,Very shady ,JA FW,9/27/2023,JaAndrews_clarku,0,0,1,172160.0187,894568.7215,-71.83763432,42.30110384,Amelanchier spp.,,NT
1028,11931,Hophornbeam,MARY ANN DR,50,Worcester,Fall 2011,6/25/2015,,,0,,0,,0,0,Removed,NA,,,  ,,BY,SFR-D,0,0,0,0,0,0,Removed,N,,,,CB RC AR,7/6/2023,CBate_clarku,1,0,0,176055.3806,894576.6699,-71.79039335,42.3013045,Ostrya virginiana,,NT
1029,11932,Serviceberry,MARY ANN DR,50,Worcester,Fall 2011,6/25/2015,Back yard,Single-family,1.63,,1.63,,10.5,12.29166667,Alive,N,1,Good, pruned ,,BY,SFR-D,0,0,0,0,10,0,Alive,N,1,Good,fence,CB RC AR,7/6/2023,CBate_clarku,0,1,0,176048.8751,894576.6712,-71.79047225,42.30130432,Amelanchier spp.,,NT
1030,11933,Serviceberry,MARY ANN DR,50,Worcester,Fall 2011,6/25/2015,,,0,,0,,0,0,Removed,NA,,,  ,,BY,SFR-D,0,0,0,0,0,0,Removed,N,,,,CBARRC,7/6/2023,racolon_clarku,0,1,0,176062.284,894577.3872,-71.79030966,42.30131117,Amelanchier spp.,,NT
1825,16119,Serviceberry,MARY ANN DR,31,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-A,5.5,0,0,0,27.8,14,Alive,N,1,Good,,ARCB,6/13/2023,CBate_clarku,0,1,0,175775.4432,894577.8464,-71.79378837,42.30130647,Amelanchier spp.,,MW
1226,13064,Crabapple,CONSTITUTION AVE,300,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,MP,MFR,4.3,54,0,0,12.5,0,Alive,N,1,Good,,KSNGRC,6/27/2023,racolon_clarku,0,1,0,178191.5798,894578.2394,-71.76448638,42.30138119,Malus sylvestris,,CP/MW
1824,16118,Serviceberry,MARY ANN DR,31,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-A,1.3,54,0.8,0,7.9,15.5,Alive,N,1,Good,,ARCB,6/13/2023,CBate_clarku,0,1,0,175781.4136,894583.3437,-71.79371619,42.30135614,Amelanchier spp.,,MW
1823,16117,Serviceberry,MARY ANN DR,31,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-A,0,0,0,0,0,0,Removed,N,,,,,6/13/2023,CBate_clarku,0,1,0,175784.7736,894584.9035,-71.79367551,42.30137029,Amelanchier spp.,,MW
1237,13075,Crabapple,CONSTITUTION AVE,300,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,MP,MFR,3.2,54,0,0,11.2,9,Alive,N,3,Fair,,KSNGRC,6/27/2023,racolon_clarku,0,1,0,178195.3458,894585.7399,-71.76444099,42.30144882,Malus sylvestris,,CP/MW
889,10975,Red Oak,WATSON AVE,6,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,MFR,5.1,0,0,0,28.7,26,Alive,N,1,Good,,CB AP KS,6/8/2023,CBate_clarku,1,0,0,175362.1473,894588.3408,-71.79880111,42.30138802,Quercus rubra,,AP
1820,16114,Serviceberry,MARY ANN DR,31,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-A,0,0,0,0,0,0,Removed,N,,,,ARCB,6/13/2023,CBate_clarku,0,1,0,175804.9557,894588.426,-71.7934309,42.30140263,Amelanchier spp.,,MW
1821,16115,Serviceberry,MARY ANN DR,31,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-A,0,0,0,0,0,0,Removed,N,,,,ARCB,6/13/2023,CBate_clarku,0,1,0,175799.734,894588.6775,-71.79349423,42.30140473,Amelanchier spp.,,MW
888,10974,Red Oak,WATSON AVE,6,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,MFR,8.4,0,0,0,29.4,29,Alive,N,2,Fair,bumpy leaves,CB AP KS,6/8/2023,CBate_clarku,1,0,0,175370.465,894588.7384,-71.79870025,42.30139186,Quercus rubra,,AP
736,4191,Red Oak,WATSON AVE,18,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,MFR,5.7,0,0,0,28.2,17.5,Alive,N,2,Good,,CB AP KS,6/8/2023,CBate_clarku,1,0,0,175460.0521,894589.2753,-71.79761379,42.30139951,Quercus rubra,,DC
737,4192,Red Oak,WATSON AVE,18,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,MFR,3.9,0,0,0,25.5,14,Alive,N,1,Good,,CB AP KS,6/8/2023,CBate_clarku,1,0,0,175460.0521,894589.2753,-71.79761379,42.30139951,Quercus rubra,,DC
1822,16116,Serviceberry,MARY ANN DR,31,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-A,0,0,0,0,0,0,Removed,N,,,,CB RC AR,7/6/2023,CBate_clarku,0,1,0,175794.0792,894589.6692,-71.79356285,42.30141348,Amelanchier spp.,,MW
1229,13067,Crabapple,CONSTITUTION AVE,300,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,MP,MFR,0,0,0,0,0,0,Stump,N,,,,KSNGRC,6/27/2023,racolon_clarku,0,1,0,178199.9114,894593.066,-71.7643859,42.3015149,Malus sylvestris,,CP/MW
1063,12251,Serviceberry,MARY ANN DR,33,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,0,0,0,0,0,0,Unknown,N,,,,ARCB,6/13/2023,CBate_clarku,0,1,0,175811.7356,894594.8206,-71.79334894,42.30146041,Amelanchier spp.,,NT
2587,10324,Tulip,DUBIEL DR,7,Worcester,Fall 2011,6/17/2014,BY,SFR-D,1.6,4.5,NA,,15,5.95,Alive,N,1,Good,,To right of drive in large open area,FY,SFR-D,4.4,54,NA,NA,19.2,14,Alive,N,4,Poor,"Inundated soil, mulch volcano, tree is not happy",JA FW,9/27/2023,JaAndrews_clarku,1,0,0,172178.1935,894598.742,-71.83741534,42.30137475,Liriodendron tulipifera,,DC
1238,13076,Crabapple,CONSTITUTION AVE,300,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,MP,MFR,4.1,54,0,0,12,7.5,Alive,N,1,Good,,KSNGRC,6/27/2023,racolon_clarku,0,1,0,178203.1887,894602.1175,-71.76434649,42.30159648,Malus sylvestris,,CP/MW
2588,12726,Japanese Tree Lilac,DUBIEL DR,5,Worcester,Fall 2011,6/17/2014,FY,SFR-D,1.3,4.5,NA,,13,5.1,Alive,N,1,Good,,Left side of yard in planting bed,FY,SFR-D,6.6,31,NA,NA,26,14,Alive,N,2,Good,NA,JA FW,9/27/2023,JaAndrews_clarku,0,0,1,172168.8781,894604.0405,-71.83752857,42.30142212,Syringa reticulata,,DC
2589,1052763,Swamp White Oak,DUBIEL DR,6,Worcester,Spring 2012,10/7/2015,FY,SFR-D,0.7,4.5,0,,7,4,Alive,N,1,Good,,right of house wet area 20' from other swo 15 from rd,FY,SFR-D,3.3,54,NA,NA,18,10,Alive,N,2,Good,Growing in inundated soil,JA FW,9/27/2023,JaAndrews_clarku,1,0,0,172212.072,894605.1446,-71.83700479,42.3014336,Quercus bicolor,,CP
1288,13211,Japanese Tree Lilac,MARY ANN DR,43,Worcester,Fall 2011,6/25/2015,Front yard,Single-family,1.25,,0,,10.33333333,3.541666667,Alive,N,1,Good, Weed wacker damage ,,FY,SFR-D,2.8,0,0,0,13.9,8.5,Alive,N,1,Good,,ARCB,6/13/2023,CBate_clarku,0,1,0,175949.0601,894607.5663,-71.79168404,42.30157939,Syringa reticulata,,AS
1228,13066,Crabapple,CONSTITUTION AVE,300,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,MP,MFR,0,0,0,0,0,0,Removed,N,,,,KSNGRC,6/27/2023,racolon_clarku,0,1,0,178206.7787,894608.5103,-71.76430319,42.30165414,Malus sylvestris,,CP/MW
1415,13671,Snow Goose Cherry,BEVERLY RD,274,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,9.2,54,0,0,22,26,Alive,N,1,Good,,KS TH,6/15/2023,THonnef_clarku,0,1,0,176499.7791,894610.3134,-71.78500522,42.30162089,prunus serrulata,,DC
2590,1053404,Swamp White Oak,DUBIEL DR,6,Worcester,Spring 2012,10/7/2015,FY,SFR-D,1.1,4.5,0,,9,6.58,Alive,N,1,Good,,rigth of house wet area 20' from drive 15 from rd,FY,SFR-D,7.8,54,NA,NA,30,27,Alive,N,1,Good,Much taller than SWO next to it,JA FW,9/27/2023,JaAndrews_clarku,1,0,0,172203.7927,894610.6653,-71.83710546,42.30148301,Quercus bicolor,,CP
123,1457,Sargent Cherry,BURNCOAT ST,224,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,FY,SFR-A,4.3,41,0,0,11.3,11,Alive,N,1,Good,,ARCB,6/13/2023,CBate_clarku,0,1,0,176114.6525,894611.1875,-71.78967594,42.30161708,Prunus sargentii,,KB
887,10973,Ginkgo,WATSON AVE,6,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,FY,MFR,3.9,0,0,0,11.9,16,Alive,N,1,Good,,CB AP KS,6/8/2023,CBate_clarku,1,0,0,175364.7794,894611.9665,-71.79877019,42.3016008,Ginkgo biloba,,AP
1287,13210,Japanese Tree Lilac,MARY ANN DR,43,Worcester,Fall 2011,6/25/2015,Front yard,Single-family,1.18,,0,,10.16666667,5.25,Alive,N,1,Good,  ,,FY,SFR-D,4.2,0,0,0,13.2,10.5,Alive,N,1,Good,,ARCB,6/13/2023,CBate_clarku,0,1,0,175948.5335,894613.7459,-71.79169069,42.30163501,Syringa reticulata,,AS
496,1053855,Balsam Fir,BARRETT AVE,59,Worcester,Spring 2012,10/7/2015,BY,SFR-D,2.6,4.5,0,,12,4.33,Alive,N,1,Good,,behind garage along prop. line,BY,SFR-D,3.6,54,NA,NA,27,8,Alive,N,3,Fair,"vines all up trunk, shading from nearby tree of heaven ",JACKFW,9/21/2023,CKluchman_clarku,0,0,1,172993.9541,894613.9544,-71.82752283,42.30154034,Abies balsamea,,MW
99,1193,Japanese Tree Lilac,BEVERLY RD,284,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,FY,SFR-D,6.8,44,0,0,18,15.5,Alive,N,1,Good,"Wrong address, is at 284",KS TH,6/15/2023,THonnef_clarku,0,1,0,176474.1117,894618.2232,-71.78531682,42.30169132,Syringa reticulata,,DC
760,1053971,Red Oak,BIRCHWOOD RD,9,Worcester,Spring 2012,6/17/2014,BY,SFR-D,1.2,4.5,NA,,13,6.7,Alive,N,1,Good,,backyard rt in long grass right of short pine-CHANGED FROM LL,BY,SFR-D,6.8,54,NA,NA,35,22,Alive,N,1,Good,Leaning slightly towards sunlight ,JA FW,9/27/2023,JaAndrews_clarku,1,0,0,172039.9284,894619.0189,-71.83909315,42.30155237,Quercus rubra,,NT
2591,12727,Tulip,DUBIEL DR,5,Worcester,Fall 2011,6/17/2014,FY,SFR-D,2,4.5,NA,,17,7.35,Alive,N,1,Good,,Front yard centered,FY,SFR-D,12.6,54,NA,NA,46,31,Alive,N,1,Good,NA,JA FW,9/27/2023,JaAndrews_clarku,1,0,0,172171.6113,894619.5136,-71.83749617,42.30156152,Liriodendron tulipifera,,DC
100,1194,Sargent Cherry,BEVERLY RD,284,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,SY,SFR-D,3.4,45,0,0,11,11,Alive,N,1,Good,"Wrong address, should be at 284",KS TH,6/15/2023,THonnef_clarku,0,1,0,176482.0259,894620.0877,-71.78522092,42.30170835,Prunus sargentii,,DC
497,1053857,Cherry,BARRETT AVE,59,Worcester,Spring 2012,10/7/2015,FY,SFR-D,0, ,0, ,0,0,NA,N,NA,, ,inline with front edge of porch centered between garage and porch,FY,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,NA,NA,NA,0,1,0,173006.1458,894621.2703,NA,NA,Prunus spp.,,MW
761,1053972,Norway Spruce,BIRCHWOOD RD,9,Worcester,Spring 2012,6/17/2014,BY,SFR-D,NA, ,NA, ,NA,NA,NA,N,NA,,Tree died and removed by owner,backyard rt before LL in yard behind RM,BY,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,NA,NA,NA,0,0,1,172047.076,894622.5628,NA,NA,Picea abies,,NT
762,1053970,Crabapple,BIRCHWOOD RD,9,Worcester,Spring 2012,10/7/2015,FY,SFR-D,1,4.5,0,,9,5.71,Alive,N,1,Good,,right of prop after rm street tree inline with other ns before rmbyhse-CHANGED FROM NS,SY,SFR-D,3.7,23,,NA,16,15,Alive,N,1,Good,Minor vertical crack on bark at base,JA FW,9/27/2023,JaAndrews_clarku,0,1,0,172059.0262,894628.2759,-71.83886198,42.30163639,Malus sylvestris,,NT
98,1192,Kousa Dogwood,BEVERLY RD,280,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,FY,SFR-D,5.8,26,0,0,20,25,Alive,N,1,Good,,KS TH,6/15/2023,THonnef_clarku,0,1,0,176487.8702,894628.4954,-71.78515038,42.30178422,Cornus kousa,,AP
498,1053858,Serbian Spruce,BARRETT AVE,59,Worcester,Spring 2012,10/7/2015,BY,SFR-D,0, ,0, ,0,0,NA,N,NA,, ,"centered along back property line, 4' from fence",BY,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,NA,NA,NA,0,0,1,172990.4385,894629.0262,NA,NA,Picea omorika,,MW
2002,17962,American Arborvitae,THORNDYKE RD,20,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,3.1,54,3,54,15.4,6,Alive,N,1,Good,,KS TH,6/15/2023,THonnef_clarku,0,0,1,176247.2885,894629.1222,-71.78806811,42.30178258,Thuja occidentalis,,DC
2000,17960,American Arborvitae,THORNDYKE RD,20,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,3.2,54,1.9,54,15.4,6,Alive,N,1,Good,,KS TH,6/15/2023,THonnef_clarku,0,0,1,176248.9239,894629.432,-71.78804829,42.30178542,Thuja occidentalis,,DC
2592,12725,Cherry,DUBIEL DR,5,Worcester,Fall 2011,6/17/2014,BY,SFR-D,2.2,4.5,NA,,16,8.55,Alive,N,1,Good,,Right side of front yard 8' off drive way,FY,SFR-D,8.6,39,NA,NA,18.5,24,Alive,N,3,Fair,NA,JA FW,9/27/2023,JaAndrews_clarku,0,1,0,172150.892,894629.4638,-71.83774792,42.30165036,Prunus spp.,,DC
1999,17959,American Arborvitae,THORNDYKE RD,20,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,2.6,54,1.7,54,15.4,6,Alive,N,1,Good,,KS TH,6/15/2023,THonnef_clarku,0,0,1,176251.0802,894629.505,-71.78802214,42.30178614,Thuja occidentalis,,DC
2001,17961,American Arborvitae,THORNDYKE RD,20,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,2.8,54,2.3,54,15.4,6,Alive,N,1,Good,,KS TH,6/15/2023,THonnef_clarku,0,0,1,176249.6998,894629.7517,-71.78803889,42.30178832,Thuja occidentalis,,DC
684,4064,Ginkgo,THORNDYKE RD,16,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alive,NA,NA,NA,  ,,BY,SFR-D,3.9,54,0,0,20,18,Alive,N,1,Fair,,KS TH,6/15/2023,THonnef_clarku,1,0,0,176223.8673,894630.339,-71.78835221,42.30179282,Ginkgo biloba,,AP
1998,17958,Sweetgum,THORNDYKE RD,20,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,0,0,0,0,0,0,Removed,N,,,,KS TH,6/15/2023,THonnef_clarku,1,0,0,176242.4159,894631.0629,-71.78812729,42.30179991,Liquidambar styraciflua,,DC
1289,13212,Littleleaf Linden,MARY ANN DR,43,Worcester,Fall 2011,6/25/2015,Back yard,Single-family,2.35,,0,,15.83333333,7.791666667,Alive,N,1,Good,  ,,BY,SFR-D,0,0,0,0,0,0,Removed,N,,,taken out in halloween snowstorm,ARCB,6/13/2023,CBate_clarku,1,0,0,175938.54,894634.6717,-71.79181275,42.3018231,Tilia cordata,,AS
728,4178,American Arborvitae,WATSON AVE,13,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,SY,MFR,3.6,0,1.2,0,15.9,6,Alive,N,1,Good,,CB AP KS,6/8/2023,CBate_clarku,0,0,1,175419.2191,894635.8382,-71.79811098,42.30181743,Thuja occidentalis,,CP
1124,12589,White Fir,BEVERLY RD,291,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,0,0,0,0,21.9,0,Alive,N,1,Good,,KS TH,6/15/2023,THonnef_clarku,0,0,1,176416.611,894637.2791,-71.78601495,42.30186115,Abies concolor,,NT
723,4173,American Arborvitae,WATSON AVE,13,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,SY,MFR,6,0,0,0,17,7,Alive,N,1,Good,a few dead leaves,CB AP KS,6/8/2023,CBate_clarku,0,0,1,175419.4228,894639.0988,-71.79810864,42.30184679,Thuja occidentalis,,CP
725,4175,American Arborvitae,WATSON AVE,13,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,FY,MFR,3.5,0,3.3,0,14,8.5,Alive,N,1,Good,,CB AP KS,6/8/2023,CBate_clarku,0,0,1,175419.4228,894639.0988,-71.79810864,42.30184679,Thuja occidentalis,,CP
732,4182,American Arborvitae,WATSON AVE,13,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,SY,MFR,6,11,0,0,18,6,Alive,N,1,Good,,CB AP KS,6/8/2023,CBate_clarku,0,0,1,175419.4228,894639.0988,-71.79810864,42.30184679,Thuja occidentalis,,CP
499,1053856,Blackgum,BARRETT AVE,59,Worcester,Spring 2012,10/7/2015,BY,SFR-D,1.1,4.5,0,,9.67,3.92,Alive,N,1,Good,,back yard right property line 4' from fence 3' house side of garden,BY,SFR-D,4.9,54,NA,NA,22.5,16,Alive,N,1,Good,NA,JACKFW,9/21/2023,CKluchman_clarku,0,1,0,172994.042,894639.2109,-71.82752294,42.30176772,Nyssa sylvatica,,MW
464,2915,Japanese Tree Lilac,MARY ANN DR,47,Worcester,Fall 2010,6/25/2015,Back yard,Single-family,3.15,,0,,15.66666667,9.125,Alive,N,1,Good,  ,,SY,SFR-D,6.7,54,0,0,19.4,16.5,Alive,N,1,Good,,ARCB,6/13/2023,CBate_clarku,0,1,0,176028.3628,894641.0758,-71.79072367,42.30188351,Syringa reticulata,,CP
724,4174,American Arborvitae,WATSON AVE,13,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,MFR,2.8,54,2.5,54,18,5,Alive,N,1,Good,,CB AP KS,6/8/2023,CBate_clarku,0,0,1,175419.6892,894642.4044,-71.79810555,42.30187656,Thuja occidentalis,,CP
1123,12588,Kousa Dogwood,BEVERLY RD,291,Worcester,Fall 2011,NA,NA,No owner and fenced yard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,0,0,0,0,11.9,0,Alive,N,1,Good,No ow,KS TH,6/15/2023,THonnef_clarku,0,1,0,176403.7587,894644.8908,-71.78617113,42.30192929,Cornus kousa,,NT
465,2933,Japanese Tree Lilac,MARY ANN DR,53,Worcester,Fall 2010,6/25/2015,Front yard,,1.85,,0,,12,5.25,Alive,N,1,Good,  ,,FY,SFR-D,3.4,54,0,0,15.9,10,Alive,N,1,Good,,ARCB,6/13/2023,CBate_clarku,0,1,0,176082.4261,894644.9837,-71.79006817,42.30192035,Syringa reticulata,,DC
190,1817,White Fir,CHRISTINE ST,40,Worcester,Fall 2010,6/25/2015,Back Yard,Single-Family,0.69,,0,,6.666666667,3.625,Alive,N,2,Fair," Dying, needs water ",,BY,SFR-D,0,0,0,0,0,0,Removed,N,,,,CB AP KS,6/8/2023,CBate_clarku,0,0,1,175673.3646,894645.3645,-71.79502917,42.30191115,Abies concolor,,KB
726,4176,American Arborvitae,WATSON AVE,13,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,MFR,3.7,54,2.4,54,19.3,5.5,Alive,N,1,Good,,CB AP KS,6/8/2023,CBate_clarku,0,0,1,175419.7737,894645.5461,-71.79810466,42.30190485,Thuja occidentalis,,CP
727,4177,American Arborvitae,WATSON AVE,13,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,FY,MFR,5.2,0,0,0,20.5,7.5,Alive,N,1,Good,,CB AP KS,6/8/2023,CBate_clarku,0,0,1,175419.7737,894645.5461,-71.79810466,42.30190485,Thuja occidentalis,,CP
729,4179,American Arborvitae,WATSON AVE,13,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,MFR,2.7,0,1.2,0,12.9,4.5,Alive,N,1,Good,,CB AP KS,6/8/2023,CBate_clarku,0,0,1,175419.7737,894645.5461,-71.79810466,42.30190485,Thuja occidentalis,,CP
730,4180,American Arborvitae,WATSON AVE,13,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,MFR,2.3,0,1.2,0,12,5.67,Alive,N,1,Good,,CB AP KS,6/8/2023,CBate_clarku,0,0,1,175419.7737,894645.5461,-71.79810466,42.30190485,Thuja occidentalis,,CP
731,4181,American Arborvitae,WATSON AVE,13,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,MFR,0,0,0,0,0,0,Removed,N,,,,AN JA CK,7/6/2023,ANelson_clarku,0,0,1,175419.7737,894645.5461,-71.79810466,42.30190485,Thuja occidentalis,,CP
